nodeId,Date
9911214,1999-11-03
9911215,1999-11-03
9911216,1999-11-03
9911217,1999-11-03
9911218,1999-11-03
9911219,1999-11-03
9911220,1999-11-03
9911221,1999-11-03
9911222,1999-11-03
9911223,1999-11-03
9911224,1999-11-03
9911225,1999-11-03
9911226,1999-11-03
9911227,1999-11-03
9911228,1999-11-03
9911229,1999-11-04
9911230,1999-11-04
9911231,1999-11-04
9911232,1999-11-04
9911233,1999-11-04
9911234,1999-11-04
9911235,1999-11-04
9911236,1999-11-04
9911237,1999-11-04
9911238,1999-11-04
9911239,1999-11-04
9911240,1999-11-04
9911241,1999-11-04
9911242,1999-11-04
9911243,1999-11-04
9911244,1999-11-04
9911245,1999-11-04
9911246,1999-11-04
9911247,1999-11-04
9911248,1999-11-05
9911249,1999-11-05
9911250,1999-11-05
9911251,1999-11-05
9911252,1999-11-05
9911253,1999-11-05
9911254,1999-11-05
9911255,1999-11-05
9911256,1999-11-05
9911257,1999-11-05
9911258,1999-11-05
9911259,1999-11-05
9911260,1999-11-05
9911261,1999-11-05
9911262,1999-11-05
9911263,1999-11-05
9911264,1999-11-06
9911265,1999-11-08
9911266,1999-11-08
9911267,1999-11-08
9911268,1999-11-08
9911269,1999-11-08
9911270,1999-11-08
9911271,1999-11-08
9911272,1999-11-08
9911273,1999-11-08
9911274,1999-11-08
9911275,1999-11-08
9911276,1999-11-08
9911277,1999-11-09
9911278,1999-11-09
9911279,1999-11-09
9911280,1999-11-09
9911281,1999-11-09
9911282,1999-11-09
9911283,1999-11-09
9911284,1999-11-09
9911285,1999-11-09
9911286,1999-11-09
9911287,1999-11-09
9911288,1999-11-09
9911289,1999-11-09
9911290,1999-11-09
9911291,1999-11-09
9911292,1999-11-09
9911293,1999-11-10
9911294,1999-11-10
9911295,1999-11-10
9911296,1999-11-10
9911297,1999-11-10
9911298,1999-11-10
9911299,1999-11-10
9911300,1999-11-10
9911301,1999-11-10
9911302,1999-11-10
9911303,1999-11-10
9911304,1999-11-10
9911305,1999-11-10
9911306,1999-11-10
9911307,1999-11-11
9911308,1999-11-11
9911309,1999-11-11
9911310,1999-11-11
9911311,1999-11-11
9911312,1999-11-11
9911313,1999-11-11
9911314,1999-11-11
9911315,1999-11-11
9911316,1999-11-11
9911317,1999-11-11
9911318,1999-11-11
9911319,1999-11-11
9911320,1999-11-11
9911321,1999-11-11
9911322,1999-11-11
9911323,1999-11-11
9911324,1999-11-12
9911325,1999-11-12
9911326,1999-11-12
9911327,1999-11-12
9911328,1999-11-12
9911329,1999-11-12
9911330,1999-11-12
9911331,1999-11-12
9911332,1999-11-12
9911333,1999-11-12
9911334,1999-11-12
9911335,1999-11-12
9911336,1999-11-12
9911337,1999-11-12
9911338,1999-11-12
9911339,1999-11-12
9911340,1999-11-12
9911341,1999-11-15
9911342,1999-11-13
9911343,1999-11-13
9911344,1999-11-13
9911345,1999-11-13
9911346,1999-11-13
9911347,1999-11-13
9911348,1999-11-13
9911349,1999-11-14
9911350,1999-11-15
9911351,1999-11-15
9911352,1999-11-15
9911353,1999-11-15
9911354,1999-11-15
9911355,1999-11-15
9911356,1999-11-15
9911357,1999-11-15
9911358,1999-11-15
9911359,1999-11-15
9911360,1999-11-15
9911361,1999-11-15
9911362,1999-11-15
9911363,1999-11-15
9911364,1999-11-15
9911365,1999-11-15
9911366,1999-11-15
9911367,1999-11-15
9911368,1999-11-15
9911369,1999-11-15
9911370,1999-11-16
9911371,1999-11-16
9911372,1999-11-16
9911373,1999-11-16
9911374,1999-11-16
9911375,1999-11-16
9911376,1999-11-16
9911377,1999-11-16
9911378,1999-11-16
9911379,1999-11-16
9911380,1999-11-16
9911381,1999-11-16
9911382,1999-11-16
9911383,1999-11-16
9911384,1999-11-16
9911385,1999-11-16
9911386,1999-11-17
9911387,1999-11-17
9911388,1999-11-17
9911389,1999-11-17
9911390,1999-11-17
9911391,1999-11-17
9911392,1999-11-17
9911393,1999-11-17
9911394,1999-11-17
9911395,1999-11-17
9911396,1999-11-18
9911397,1999-11-18
9911398,1999-11-18
9911399,1999-11-18
9911400,1999-11-18
9911401,1999-11-18
9911402,1999-11-18
9911403,1999-11-18
9911404,1999-11-18
9911405,1999-11-19
9911406,1999-11-19
9911407,1999-11-19
9911408,1999-11-19
9911409,1999-11-19
9911410,1999-11-19
9911411,1999-11-19
9911412,1999-11-19
9911413,1999-11-19
9911414,1999-11-19
9911415,1999-11-19
9911416,1999-11-19
9911417,1999-11-19
9911418,1999-11-19
9911419,1999-11-19
9911420,1999-11-20
9911421,1999-11-22
9911422,1999-11-20
9911423,1999-11-20
9911424,1999-11-20
9911425,1999-11-21
9911426,1999-11-21
9911427,1999-11-22
9911428,1999-11-21
9911429,1999-11-21
9911430,1999-11-22
9911431,1999-11-22
9911432,1999-11-22
9911433,1999-11-22
9911434,1999-11-22
9911435,1999-11-22
9911436,1999-11-22
9911437,1999-11-22
9911438,1999-11-22
9911439,1999-11-22
9911440,1999-11-22
9911441,1999-11-22
9911442,1999-11-22
9911443,1999-11-23
9911444,1999-11-23
9911445,1999-11-23
9911446,1999-11-23
9911447,1999-11-23
9911448,1999-11-23
9911449,1999-11-23
9911450,1999-11-23
9911451,1999-11-23
9911452,1999-11-23
9911453,1999-11-23
9911454,1999-11-23
9911455,1999-11-23
9911456,1999-11-23
9911457,1999-11-23
9911458,1999-11-23
9911459,1999-11-23
9911460,1999-11-23
9911461,1999-11-23
9911462,1999-11-24
9911463,1999-11-24
9911464,1999-11-24
9911465,1999-11-24
9911466,1999-11-24
9911467,1999-11-24
9911468,1999-11-24
9911469,1999-11-24
9911470,1999-11-24
9911471,1999-11-24
9911472,1999-11-24
9911473,1999-11-24
9911474,1999-11-24
9911475,1999-11-24
9911476,1999-11-24
9911477,1999-11-24
9911478,1999-11-24
9911479,1999-11-25
9911480,1999-11-25
9911481,1999-11-25
9911482,1999-11-25
9911483,1999-11-25
9911484,1999-11-25
9911485,1999-11-25
9911486,1999-11-25
9911487,1999-11-25
9911488,1999-11-25
9911489,1999-11-25
9911490,1999-11-25
9911491,1999-11-25
9911492,1999-11-25
9911493,1999-11-25
9911494,1999-11-25
9911495,1999-11-25
9911496,1999-11-26
9911497,1999-11-26
9911498,1999-11-26
9911499,1999-11-26
9911500,1999-11-26
9911501,1999-11-26
9911502,1999-11-26
9911503,1999-11-26
9911504,1999-11-27
9911505,1999-11-27
9911506,1999-11-27
9911507,1999-11-27
9911508,1999-11-27
9911509,1999-11-29
9911510,1999-11-29
9911511,1999-11-29
9911512,1999-11-29
9911513,1999-11-29
9911514,1999-11-29
9911515,1999-11-29
9911516,1999-11-29
9911517,1999-11-29
9911518,1999-11-29
9911519,1999-11-29
9911520,1999-11-29
9911521,1999-11-29
9911522,1999-11-29
9911523,1999-11-29
9911524,1999-11-29
9911525,1999-11-29
9911526,1999-11-30
9911527,1999-11-30
9911528,1999-11-30
9911529,1999-11-30
9911530,1999-11-30
9911531,1999-11-30
9911532,1999-11-30
9911533,1999-11-30
9911534,1999-11-30
9911535,1999-11-30
9911536,1999-11-30
9911537,1999-11-30
9911538,1999-11-30
9911539,1999-11-30
9911540,1999-11-30
9911541,1999-11-30
9911542,1999-11-30
119911035,1999-11-03
119911058,1999-11-04
119911095,1999-11-05
119911100,1999-11-05
119911103,1999-11-06
119911138,1999-11-09
119911167,1999-11-10
119911218,1999-11-11
119911225,1999-11-12
119911242,1999-11-13
119911292,1999-11-16
119911309,1999-11-16
119911325,1999-11-17
119911331,1999-11-17
119911485,1999-11-26
119911486,1999-11-28
119911535,1999-11-30
119911085,1999-11-05
119911374,1999-11-23
119911486,1999-11-30
119911011,1999-11-03
119911026,1999-11-08
119911037,1999-11-10
119911055,1999-11-15
119911024,1999-11-18
119911035,1999-11-24
119911042,1999-11-29
119911006,1999-11-05
119911010,1999-11-08
119911011,1999-11-09
119911020,1999-11-16
119911022,1999-11-18
119911024,1999-11-20
119911026,1999-11-23
119911035,1999-11-27
119911019,1999-11-03
119911021,1999-11-03
119911025,1999-11-04
119911028,1999-11-04
119911029,1999-11-04
119911055,1999-11-09
119911072,1999-11-10
119911075,1999-11-11
119911081,1999-11-11
119911083,1999-11-11
119911093,1999-11-12
119911100,1999-11-14
119911104,1999-11-13
119911107,1999-11-15
119911112,1999-11-15
119911120,1999-11-16
119911139,1999-11-18
119911175,1999-11-23
119911177,1999-11-23
119911181,1999-11-23
119911198,1999-11-25
119911208,1999-11-25
119911224,1999-11-29
119911225,1999-11-29
119911233,1999-11-29
119911234,1999-11-29
119911236,1999-11-29
119911237,1999-11-29
119911242,1999-11-30
119911243,1999-11-30
119911020,1999-11-13
119911001,1999-11-02
119911004,1999-11-02
119911012,1999-11-03
119911019,1999-11-04
119911033,1999-11-09
119911034,1999-11-09
119911035,1999-11-09
119911055,1999-11-16
119911064,1999-11-18
119911068,1999-11-22
119911071,1999-11-22
119911074,1999-11-23
119911055,1999-11-23
119911056,1999-11-24
119911101,1999-11-23
9912201,1999-12-01
9912202,1999-12-01
9912203,1999-12-01
9912204,1999-12-01
9912205,1999-12-01
9912206,1999-12-01
9912207,1999-12-01
9912208,1999-12-01
9912209,1999-12-01
9912210,1999-12-01
9912211,1999-12-01
9912212,1999-12-01
9912213,1999-12-01
9912214,1999-12-01
9912215,1999-12-01
9912216,1999-12-01
9912217,1999-12-01
9912218,1999-12-02
9912219,1999-12-02
9912220,1999-12-02
9912221,1999-12-02
9912222,1999-12-02
9912223,1999-12-02
9912224,1999-12-02
9912225,1999-12-02
9912226,1999-12-02
9912227,1999-12-03
9912228,1999-12-03
9912229,1999-12-03
9912230,1999-12-03
9912231,1999-12-03
9912232,1999-12-03
9912233,1999-12-03
9912234,1999-12-03
9912235,1999-12-03
9912236,1999-12-03
9912237,1999-12-03
9912238,1999-12-04
9912239,1999-12-04
9912240,1999-12-05
9912241,1999-12-05
9912242,1999-12-05
9912243,1999-12-05
9912244,1999-12-05
9912245,1999-12-05
9912246,1999-12-05
9912247,1999-12-06
9912248,1999-12-06
9912249,1999-12-06
9912250,1999-12-06
9912251,1999-12-06
9912252,1999-12-06
9912253,1999-12-06
9912254,1999-12-06
9912255,1999-12-06
9912256,1999-12-07
9912257,1999-12-07
9912258,1999-12-07
9912259,1999-12-07
9912260,1999-12-07
9912261,1999-12-07
9912262,1999-12-07
9912263,1999-12-07
9912264,1999-12-07
9912265,1999-12-07
9912266,1999-12-08
9912267,1999-12-08
9912268,1999-12-08
9912269,1999-12-08
9912270,1999-12-08
9912271,1999-12-08
9912272,1999-12-08
9912273,1999-12-08
9912274,1999-12-08
9912275,1999-12-08
9912276,1999-12-09
9912277,1999-12-09
9912278,1999-12-09
9912279,1999-12-09
9912280,1999-12-09
9912281,1999-12-09
9912282,1999-12-09
9912283,1999-12-09
9912284,1999-12-09
9912285,1999-12-09
9912286,1999-12-09
9912287,1999-12-09
9912288,1999-12-10
9912289,1999-12-10
9912290,1999-12-10
9912291,1999-12-10
9912292,1999-12-10
9912293,1999-12-10
9912294,1999-12-10
9912295,1999-12-10
9912296,1999-12-10
9912297,1999-12-10
9912298,1999-12-10
9912299,1999-12-10
9912300,1999-12-10
9912301,1999-12-10
9912302,1999-12-10
9912303,1999-12-10
9912304,1999-12-10
9912305,1999-12-10
9912306,1999-12-10
9912307,1999-12-10
9912308,1999-12-10
9912309,1999-12-11
9912310,1999-12-11
9912311,1999-12-11
9912312,1999-12-12
9912313,1999-12-12
9912314,1999-12-12
9912315,1999-12-13
9912316,1999-12-13
9912317,1999-12-13
9912318,1999-12-13
9912319,1999-12-13
9912320,1999-12-13
9912321,1999-12-13
9912322,1999-12-13
9912323,1999-12-13
9912324,1999-12-13
9912325,1999-12-13
9912326,1999-12-14
9912327,1999-12-14
9912328,1999-12-14
9912329,1999-12-14
9912330,1999-12-14
9912331,1999-12-14
9912332,1999-12-14
9912333,1999-12-14
9912334,1999-12-14
9912335,1999-12-14
9912336,1999-12-14
9912337,1999-12-14
9912338,1999-12-14
9912339,1999-12-14
9912340,1999-12-14
9912341,1999-12-14
9912342,1999-12-14
9912343,1999-12-14
9912344,1999-12-15
9912345,1999-12-15
9912346,1999-12-15
9912347,1999-12-15
9912348,1999-12-15
9912349,1999-12-15
9912350,1999-12-15
9912351,1999-12-15
9912352,1999-12-15
9912353,1999-12-15
9912354,1999-12-15
9912355,1999-12-15
9912356,1999-12-15
9912357,1999-12-15
9912358,1999-12-15
9912359,1999-12-15
9912360,1999-12-15
9912361,1999-12-15
9912362,1999-12-15
9912363,1999-12-15
9912364,1999-12-15
9912365,1999-12-15
9912366,1999-12-15
9912367,1999-12-15
9912368,1999-12-15
9912369,1999-12-15
9912370,1999-12-15
9912371,1999-12-16
9912372,1999-12-16
9912373,1999-12-16
9912374,1999-12-16
9912375,1999-12-16
9912376,1999-12-16
9912377,1999-12-16
9912378,1999-12-16
9912379,1999-12-16
9912380,1999-12-16
9912381,1999-12-16
9912382,1999-12-16
9912383,1999-12-16
9912384,1999-12-16
9912385,1999-12-16
9912386,1999-12-16
9912387,1999-12-16
9912388,1999-12-16
9912389,1999-12-16
9912390,1999-12-17
9912391,1999-12-17
9912392,1999-12-17
9912393,1999-12-17
9912394,1999-12-17
9912395,1999-12-17
9912396,1999-12-17
9912397,1999-12-17
9912398,1999-12-17
9912399,1999-12-17
9912400,1999-12-17
9912401,1999-12-17
9912402,1999-12-17
9912403,1999-12-17
9912404,1999-12-17
9912405,1999-12-17
9912406,1999-12-17
9912407,1999-12-17
9912408,1999-12-17
9912409,1999-12-20
9912410,1999-12-18
9912411,1999-12-18
9912412,1999-12-18
9912413,1999-12-18
9912414,1999-12-18
9912415,1999-12-19
9912416,1999-12-20
9912417,1999-12-20
9912418,1999-12-20
9912419,1999-12-20
9912420,1999-12-20
9912421,1999-12-20
9912422,1999-12-20
9912423,1999-12-20
9912424,1999-12-20
9912425,1999-12-20
9912426,1999-12-20
9912427,1999-12-20
9912428,1999-12-20
9912429,1999-12-20
9912430,1999-12-20
9912431,1999-12-20
9912432,1999-12-20
9912433,1999-12-20
9912434,1999-12-21
9912435,1999-12-21
9912436,1999-12-21
9912437,1999-12-21
9912438,1999-12-21
9912439,1999-12-21
9912440,1999-12-21
9912441,1999-12-21
9912442,1999-12-21
9912443,1999-12-21
9912444,1999-12-21
9912445,1999-12-21
9912446,1999-12-21
9912447,1999-12-21
9912448,1999-12-21
9912449,1999-12-21
9912450,1999-12-21
9912451,1999-12-21
9912452,1999-12-21
9912453,1999-12-21
9912454,1999-12-21
9912455,1999-12-22
9912456,1999-12-22
9912457,1999-12-22
9912458,1999-12-22
9912459,1999-12-22
9912460,1999-12-22
9912461,1999-12-22
9912462,1999-12-22
9912463,1999-12-22
9912464,1999-12-22
9912465,1999-12-22
9912466,1999-12-22
9912467,1999-12-22
9912468,1999-12-22
9912469,1999-12-22
9912470,1999-12-22
9912471,1999-12-22
9912472,1999-12-22
9912473,1999-12-22
9912474,1999-12-22
9912475,1999-12-22
9912476,1999-12-22
9912477,1999-12-22
9912478,1999-12-22
9912479,1999-12-22
9912480,1999-12-22
9912481,1999-12-22
9912482,1999-12-22
9912483,1999-12-22
9912484,1999-12-23
9912485,1999-12-23
9912486,1999-12-23
9912487,1999-12-23
9912488,1999-12-23
9912489,1999-12-23
9912490,1999-12-23
9912491,1999-12-23
9912492,1999-12-23
9912493,1999-12-23
9912494,1999-12-23
9912495,1999-12-23
9912496,1999-12-23
9912497,1999-12-23
9912498,1999-12-24
9912499,1999-12-24
9912500,1999-12-24
9912501,1999-12-24
9912502,1999-12-24
9912503,1999-12-24
9912504,1999-12-24
9912505,1999-12-24
9912506,1999-12-24
9912507,1999-12-25
9912508,1999-12-26
9912509,1999-12-26
9912510,1999-12-27
9912511,1999-12-27
9912512,1999-12-27
9912513,1999-12-27
9912514,1999-12-27
9912515,1999-12-27
9912516,1999-12-27
9912517,1999-12-28
9912518,1999-12-28
9912519,1999-12-28
9912520,1999-12-28
9912521,1999-12-28
9912522,1999-12-28
9912523,1999-12-28
9912524,1999-12-28
9912525,1999-12-28
9912526,1999-12-28
9912527,1999-12-28
9912528,1999-12-28
9912529,1999-12-28
9912530,1999-12-28
9912531,1999-12-29
9912532,1999-12-29
9912533,1999-12-29
9912534,1999-12-29
9912535,1999-12-29
9912536,1999-12-29
9912537,1999-12-29
9912538,1999-12-29
9912539,1999-12-29
9912540,1999-12-29
9912541,1999-12-29
9912542,1999-12-29
9912543,1999-12-29
9912544,1999-12-30
9912545,1999-12-30
9912546,1999-12-30
9912547,1999-12-30
9912548,1999-12-30
9912549,1999-12-30
9912550,1999-12-31
9912551,1999-12-31
9912552,1999-12-31
9912553,1999-12-31
119912005,1999-12-01
119912046,1999-12-02
119912054,1999-12-02
119912173,1999-12-08
119912174,1999-12-08
119912211,1999-12-09
119912242,1999-12-11
119912343,1999-12-16
119912366,1999-12-17
119912377,1999-12-17
119912381,1999-12-17
119912391,1999-12-17
119912418,1999-12-20
119912458,1999-12-22
119912463,1999-12-22
119912473,1999-12-22
119912491,1999-12-23
119912558,1999-12-30
119912071,1999-12-05
119912116,1999-12-07
119912132,1999-12-08
119912149,1999-12-09
119912263,1999-12-14
119912307,1999-12-16
119912035,1999-12-09
119912036,1999-12-10
119912073,1999-12-16
119912117,1999-12-29
119912121,1999-12-31
119912001,1999-12-01
119912012,1999-12-06
119912022,1999-12-10
119912034,1999-12-15
119912044,1999-12-20
119912003,1999-12-02
119912004,1999-12-02
119912005,1999-12-02
119912013,1999-12-07
119912016,1999-12-09
119912020,1999-12-14
119912021,1999-12-14
119912024,1999-12-15
119912028,1999-12-16
119912029,1999-12-17
119912035,1999-12-20
119912050,1999-12-23
119912052,1999-12-24
119912054,1999-12-25
119912055,1999-12-27
119912058,1999-12-31
119912020,1999-12-03
119912028,1999-12-03
119912033,1999-12-04
119912037,1999-12-06
119912063,1999-12-08
119912093,1999-12-11
119912125,1999-12-15
119912126,1999-12-15
119912134,1999-12-15
119912148,1999-12-16
119912166,1999-12-20
119912169,1999-12-19
119912182,1999-12-20
119912183,1999-12-20
119912186,1999-12-21
119912187,1999-12-21
119912193,1999-12-21
119912194,1999-12-21
119912195,1999-12-21
119912205,1999-12-21
119912206,1999-12-21
119912208,1999-12-21
119912230,1999-12-22
119912232,1999-12-23
119912233,1999-12-23
119912237,1999-12-23
119912243,1999-12-23
119912253,1999-12-27
119912276,1999-12-30
119912283,1999-12-30
119912290,1999-12-31
119912013,1999-12-16
119912009,1999-12-03
119912012,1999-12-07
119912014,1999-12-07
119912026,1999-12-10
119912031,1999-12-14
119912033,1999-12-15
119912035,1999-12-15
119912038,1999-12-15
119912040,1999-12-16
119912044,1999-12-20
119912046,1999-12-20
119912048,1999-12-21
119912061,1999-12-24
119912063,1999-12-27
119912064,1999-12-27
119912067,1999-12-28
119912070,1999-12-29
119912013,1999-12-04
1001,2000-01-01
1002,2000-01-01
1003,2000-01-01
1004,2000-01-02
1005,2000-01-03
1006,2000-01-02
1007,2000-01-02
1008,2000-01-02
1009,2000-01-02
1010,2000-01-02
1011,2000-01-03
1012,2000-01-03
1013,2000-01-03
1014,2000-01-03
1015,2000-01-03
1016,2000-01-03
1017,2000-01-03
1018,2000-01-03
1019,2000-01-03
1020,2000-01-03
1021,2000-01-04
1022,2000-01-04
1023,2000-01-04
1024,2000-01-04
1025,2000-01-04
1026,2000-01-04
1027,2000-01-04
1028,2000-01-04
1029,2000-01-04
1030,2000-01-05
1031,2000-01-05
1032,2000-01-05
1033,2000-01-05
1034,2000-01-05
1035,2000-01-05
1036,2000-01-05
1037,2000-01-05
1038,2000-01-05
1039,2000-01-05
1040,2000-01-05
1041,2000-01-05
1042,2000-01-05
1043,2000-01-05
1044,2000-01-05
1045,2000-01-06
1046,2000-01-06
1047,2000-01-06
1048,2000-01-06
1049,2000-01-06
1050,2000-01-06
1051,2000-01-06
1052,2000-01-06
1053,2000-01-07
1054,2000-01-07
1055,2000-01-07
1056,2000-01-07
1057,2000-01-07
1058,2000-01-07
1059,2000-01-08
1060,2000-01-08
1061,2000-01-10
1062,2000-01-10
1063,2000-01-10
1064,2000-01-10
1065,2000-01-10
1066,2000-01-10
1067,2000-01-10
1068,2000-01-10
1069,2000-01-10
1070,2000-01-10
1071,2000-01-10
1072,2000-01-10
1073,2000-01-10
1074,2000-01-10
1075,2000-01-10
1076,2000-01-11
1077,2000-01-11
1078,2000-01-11
1079,2000-01-11
1080,2000-01-11
1081,2000-01-11
1082,2000-01-11
1083,2000-01-11
1084,2000-01-11
1085,2000-01-11
1086,2000-01-11
1087,2000-01-11
1088,2000-01-11
1089,2000-01-11
1090,2000-01-11
1091,2000-01-11
1092,2000-01-12
1093,2000-01-12
1094,2000-01-12
1095,2000-01-12
1096,2000-01-12
1097,2000-01-12
1098,2000-01-12
1099,2000-01-12
1100,2000-01-12
1101,2000-01-12
1102,2000-01-12
1103,2000-01-12
1104,2000-01-12
1105,2000-01-12
1106,2000-01-13
1107,2000-01-13
1108,2000-01-13
1109,2000-01-13
1110,2000-01-13
1111,2000-01-13
1112,2000-01-13
1113,2000-01-13
1114,2000-01-13
1115,2000-01-13
1116,2000-01-13
1117,2000-01-13
1118,2000-01-13
1119,2000-01-13
1120,2000-01-13
1121,2000-01-13
1122,2000-01-13
1123,2000-01-13
1124,2000-01-14
1125,2000-01-14
1126,2000-01-14
1127,2000-01-14
1128,2000-01-14
1129,2000-01-14
1130,2000-01-14
1131,2000-01-14
1132,2000-01-14
1133,2000-01-14
1134,2000-01-14
1135,2000-01-14
1136,2000-01-14
1137,2000-01-14
1138,2000-01-14
1139,2000-01-14
1140,2000-01-14
1141,2000-01-15
1142,2000-01-15
1143,2000-01-15
1144,2000-01-15
1145,2000-01-16
1146,2000-01-16
1147,2000-01-17
1148,2000-01-17
1149,2000-01-17
1150,2000-01-17
1151,2000-01-17
1152,2000-01-17
1153,2000-01-17
1154,2000-01-17
1155,2000-01-17
1156,2000-01-17
1157,2000-01-17
1158,2000-01-17
1159,2000-01-17
1160,2000-01-17
1161,2000-01-17
1162,2000-01-17
1163,2000-01-17
1164,2000-01-17
1165,2000-01-17
1166,2000-01-17
1167,2000-01-17
1168,2000-01-17
1169,2000-01-17
1170,2000-01-17
1171,2000-01-17
1172,2000-01-18
1173,2000-01-18
1174,2000-01-18
1175,2000-01-18
1176,2000-01-18
1177,2000-01-18
1178,2000-01-18
1179,2000-01-18
1180,2000-01-18
1181,2000-01-18
1182,2000-01-18
1183,2000-01-18
1184,2000-01-18
1185,2000-01-18
1186,2000-01-18
1187,2000-01-18
1188,2000-01-18
1189,2000-01-18
1190,2000-01-19
1191,2000-01-19
1192,2000-01-19
1193,2000-01-19
1194,2000-01-19
1195,2000-01-19
1196,2000-01-19
1197,2000-01-19
1198,2000-01-19
1199,2000-01-19
1200,2000-01-19
1201,2000-01-19
1202,2000-01-19
1203,2000-01-19
1204,2000-01-19
1205,2000-01-19
1206,2000-01-19
1207,2000-01-20
1208,2000-01-20
1209,2000-01-20
1210,2000-01-20
1211,2000-01-20
1212,2000-01-20
1213,2000-01-20
1214,2000-01-20
1215,2000-01-20
1216,2000-01-20
1217,2000-01-20
1218,2000-01-20
1219,2000-01-20
1220,2000-01-21
1221,2000-01-21
1222,2000-01-21
1223,2000-01-21
1224,2000-01-21
1225,2000-01-21
1226,2000-01-21
1227,2000-01-22
1228,2000-01-22
1229,2000-01-22
1230,2000-01-22
1231,2000-01-23
1232,2000-01-23
1233,2000-01-24
1234,2000-01-24
1235,2000-01-24
1236,2000-01-24
1237,2000-01-24
1238,2000-01-24
1239,2000-01-24
1240,2000-01-24
1241,2000-01-24
1242,2000-01-24
1243,2000-01-24
1244,2000-01-24
1245,2000-01-24
1246,2000-01-24
1247,2000-01-24
1248,2000-01-25
1249,2000-01-25
1250,2000-01-25
1251,2000-01-25
1252,2000-01-25
1253,2000-01-25
1254,2000-01-25
1255,2000-01-25
1256,2000-01-25
1257,2000-01-25
1258,2000-01-25
1259,2000-01-25
1260,2000-01-25
1261,2000-01-25
1262,2000-01-25
1263,2000-01-25
1264,2000-01-25
1265,2000-01-25
1266,2000-01-26
1267,2000-01-26
1268,2000-01-26
1269,2000-01-26
1270,2000-01-26
1271,2000-01-26
1272,2000-01-26
1273,2000-01-26
1274,2000-01-26
1275,2000-01-26
1276,2000-01-27
1277,2000-01-27
1278,2000-01-27
1279,2000-01-27
1280,2000-01-27
1281,2000-01-27
1282,2000-01-27
1283,2000-01-27
1284,2000-01-27
1285,2000-01-27
1286,2000-01-27
1287,2000-01-27
1288,2000-01-27
1289,2000-01-27
1290,2000-01-28
1291,2000-01-28
1292,2000-01-28
1293,2000-01-28
1294,2000-01-28
1295,2000-01-30
1296,2000-01-28
1297,2000-01-28
1298,2000-01-28
1299,2000-01-28
1300,2000-01-28
1301,2000-01-28
1302,2000-01-28
1303,2000-01-28
1304,2000-01-28
1305,2000-01-28
1306,2000-01-29
1307,2000-01-29
1308,2000-01-29
1309,2000-01-29
1310,2000-01-29
1311,2000-01-29
1312,2000-01-29
1313,2000-01-30
1314,2000-01-30
1315,2000-01-30
1316,2000-01-30
1317,2000-01-31
1318,2000-01-30
1319,2000-01-30
1320,2000-01-30
1321,2000-01-31
1322,2000-01-31
1323,2000-01-31
1324,2000-01-31
1325,2000-01-31
1326,2000-01-31
1327,2000-01-31
1328,2000-01-31
1329,2000-01-31
1330,2000-01-31
1331,2000-01-31
1332,2000-01-31
1333,2000-01-31
1334,2000-01-31
1335,2000-01-31
111045,2000-01-05
111084,2000-01-06
111123,2000-01-07
111137,2000-01-09
111190,2000-01-11
111197,2000-01-12
111213,2000-01-12
111233,2000-01-13
111252,2000-01-14
111258,2000-01-14
111317,2000-01-18
111441,2000-01-25
111467,2000-01-26
111478,2000-01-27
111511,2000-01-28
111019,2000-01-03
111002,2000-01-01
111011,2000-01-06
111020,2000-01-08
111035,2000-01-12
111057,2000-01-20
111060,2000-01-20
111094,2000-01-28
111097,2000-01-28
111002,2000-01-01
111007,2000-01-04
111019,2000-01-08
111023,2000-01-11
111029,2000-01-12
111060,2000-01-28
111062,2000-01-28
111002,2000-01-03
111006,2000-01-11
111007,2000-01-11
111015,2000-01-13
111021,2000-01-19
111022,2000-01-20
111023,2000-01-20
111024,2000-01-21
111028,2000-01-25
111009,2000-01-03
111033,2000-01-07
111036,2000-01-07
111046,2000-01-10
111047,2000-01-10
111060,2000-01-11
111067,2000-01-11
111071,2000-01-11
111093,2000-01-16
111112,2000-01-19
111113,2000-01-19
111121,2000-01-19
111126,2000-01-20
111140,2000-01-21
111156,2000-01-24
111159,2000-01-24
111160,2000-01-25
111162,2000-01-25
111167,2000-01-25
111181,2000-01-27
111197,2000-01-31
111209,2000-01-29
111043,2000-01-31
111014,2000-01-07
111033,2000-01-18
111040,2000-01-21
111044,2000-01-25
111051,2000-01-28
111052,2000-01-28
111053,2000-01-28
111063,2000-01-31
111064,2000-01-31
111019,2000-01-09
111023,2000-01-11
111037,2000-01-17
111046,2000-01-21
111068,2000-01-28
111010,2000-01-06
2001,2000-02-01
2002,2000-02-01
2003,2000-02-01
2004,2000-02-01
2005,2000-02-01
2006,2000-02-01
2007,2000-02-01
2008,2000-02-01
2009,2000-02-01
2010,2000-02-01
2011,2000-02-01
2012,2000-02-01
2013,2000-02-01
2014,2000-02-01
2015,2000-02-01
2016,2000-02-01
2017,2000-02-01
2018,2000-02-02
2019,2000-02-02
2020,2000-02-02
2021,2000-02-02
2022,2000-02-02
2023,2000-02-02
2024,2000-02-02
2025,2000-02-02
2026,2000-02-02
2027,2000-02-02
2028,2000-02-02
2029,2000-02-02
2030,2000-02-02
2031,2000-02-02
2032,2000-02-03
2033,2000-02-03
2034,2000-02-03
2035,2000-02-03
2036,2000-02-03
